time,fmu.x
6.995, 0.000696
6.996, 0.000696
6.997, 0.000696
6.998, 0.000696
6.999, 0.000696
7, 0.000627
7.001, 0.000627
7.002, 0.000627
7.003, 0.000627
7.004, 0.000627
7.005, 0.000627
7.006, 0.000627
7.007, 0.000627
7.008, 0.000627
7.009, 0.000627
7.01, 0.000627
7.011, 0.000627
7.012, 0.000627
7.013, 0.000627
7.014, 0.000627
7.015, 0.000627
7.016, 0.000627
7.017, 0.000627
7.018, 0.000627
7.019, 0.000627
7.02, 0.000627
7.021, 0.000627
7.022, 0.000627
7.023, 0.000627
7.024, 0.000627
7.025, 0.000627
7.026, 0.000627
7.027, 0.000627
7.028, 0.000627
7.029, 0.000627
7.03, 0.000627
7.031, 0.000627
7.032, 0.000627
7.033, 0.000627
7.034, 0.000627
7.035, 0.000627
7.036, 0.000627
7.037, 0.000627
7.038, 0.000627
7.039, 0.000627
7.04, 0.000627
7.041, 0.000627
7.042, 0.000627
7.043, 0.000627
7.044, 0.000627
7.045, 0.000627
7.046, 0.000627
7.047, 0.000627
7.048, 0.000627
7.049, 0.000627
7.05, 0.000627
7.051, 0.000627
7.052, 0.000627
7.053, 0.000627
7.054, 0.000627
7.055, 0.000627
7.056, 0.000627
7.057, 0.000627
7.058, 0.000627
7.059, 0.000627
7.06, 0.000627
7.061, 0.000627
7.062, 0.000627
7.063, 0.000627
7.064, 0.000627
7.065, 0.000627
7.066, 0.000627
7.067, 0.000627
7.068, 0.000627
7.069, 0.000627
7.07, 0.000627
7.071, 0.000627
7.072, 0.000627
7.073, 0.000627
7.074, 0.000627
7.075, 0.000627
7.076, 0.000627
7.077, 0.000627
7.078, 0.000627
7.079, 0.000627
7.08, 0.000627
7.081, 0.000627
7.082, 0.000627
7.083, 0.000627
7.084, 0.000627
7.085, 0.000627
7.086, 0.000627
7.087, 0.000627
7.088, 0.000627
7.089, 0.000627
7.09, 0.000627
7.091, 0.000627
7.092, 0.000627
7.093, 0.000627
7.094, 0.000627
7.095, 0.000627
7.096, 0.000627
7.097, 0.000627
7.098, 0.000627
7.099, 0.000627
7.1, 0.000564
7.101, 0.000564
7.102, 0.000564
7.103, 0.000564
7.104, 0.000564
7.105, 0.000564
7.106, 0.000564
7.107, 0.000564
7.108, 0.000564
7.109, 0.000564
7.11, 0.000564
7.111, 0.000564
7.112, 0.000564
7.113, 0.000564
7.114, 0.000564
7.115, 0.000564
7.116, 0.000564
7.117, 0.000564
7.118, 0.000564
7.119, 0.000564
7.12, 0.000564
7.121, 0.000564
7.122, 0.000564
7.123, 0.000564
7.124, 0.000564
7.125, 0.000564
7.126, 0.000564
7.127, 0.000564
7.128, 0.000564
7.129, 0.000564
7.13, 0.000564
7.131, 0.000564
7.132, 0.000564
7.133, 0.000564
7.134, 0.000564
7.135, 0.000564
7.136, 0.000564
7.137, 0.000564
7.138, 0.000564
7.139, 0.000564
7.14, 0.000564
7.141, 0.000564
7.142, 0.000564
7.143, 0.000564
7.144, 0.000564
7.145, 0.000564
7.146, 0.000564
7.147, 0.000564
7.148, 0.000564
7.149, 0.000564
7.15, 0.000564
7.151, 0.000564
7.152, 0.000564
7.153, 0.000564
7.154, 0.000564
7.155, 0.000564
7.156, 0.000564
7.157, 0.000564
7.158, 0.000564
7.159, 0.000564
7.16, 0.000564
7.161, 0.000564
7.162, 0.000564
7.163, 0.000564
7.164, 0.000564
7.165, 0.000564
7.166, 0.000564
7.167, 0.000564
7.168, 0.000564
7.169, 0.000564
7.17, 0.000564
7.171, 0.000564
7.172, 0.000564
7.173, 0.000564
7.174, 0.000564
7.175, 0.000564
7.176, 0.000564
7.177, 0.000564
7.178, 0.000564
7.179, 0.000564
7.18, 0.000564
7.181, 0.000564
7.182, 0.000564
7.183, 0.000564
7.184, 0.000564
7.185, 0.000564
7.186, 0.000564
7.187, 0.000564
7.188, 0.000564
7.189, 0.000564
7.19, 0.000564
7.191, 0.000564
7.192, 0.000564
7.193, 0.000564
7.194, 0.000564
7.195, 0.000564
7.196, 0.000564
7.197, 0.000564
7.198, 0.000564
7.199, 0.000564
7.2, 0.000508
7.201, 0.000508
7.202, 0.000508
7.203, 0.000508
7.204, 0.000508
7.205, 0.000508
7.206, 0.000508
7.207, 0.000508
7.208, 0.000508
7.209, 0.000508
7.21, 0.000508
7.211, 0.000508
7.212, 0.000508
7.213, 0.000508
7.214, 0.000508
7.215, 0.000508
7.216, 0.000508
7.217, 0.000508
7.218, 0.000508
7.219, 0.000508
7.22, 0.000508
7.221, 0.000508
7.222, 0.000508
7.223, 0.000508
7.224, 0.000508
7.225, 0.000508
7.226, 0.000508
7.227, 0.000508
7.228, 0.000508
7.229, 0.000508
7.23, 0.000508
7.231, 0.000508
7.232, 0.000508
7.233, 0.000508
7.234, 0.000508
7.235, 0.000508
7.236, 0.000508
7.237, 0.000508
7.238, 0.000508
7.239, 0.000508
7.24, 0.000508
7.241, 0.000508
7.242, 0.000508
7.243, 0.000508
7.244, 0.000508
7.245, 0.000508
7.246, 0.000508
7.247, 0.000508
7.248, 0.000508
7.249, 0.000508
7.25, 0.000508
7.251, 0.000508
7.252, 0.000508
7.253, 0.000508
7.254, 0.000508
7.255, 0.000508
7.256, 0.000508
7.257, 0.000508
7.258, 0.000508
7.259, 0.000508
7.26, 0.000508
7.261, 0.000508
7.262, 0.000508
7.263, 0.000508
7.264, 0.000508
7.265, 0.000508
7.266, 0.000508
7.267, 0.000508
7.268, 0.000508
7.269, 0.000508
7.27, 0.000508
7.271, 0.000508
7.272, 0.000508
7.273, 0.000508
7.274, 0.000508
7.275, 0.000508
7.276, 0.000508
7.277, 0.000508
7.278, 0.000508
7.279, 0.000508
7.28, 0.000508
7.281, 0.000508
7.282, 0.000508
7.283, 0.000508
7.284, 0.000508
7.285, 0.000508
7.286, 0.000508
7.287, 0.000508
7.288, 0.000508
7.289, 0.000508
7.29, 0.000508
7.291, 0.000508
7.292, 0.000508
7.293, 0.000508
7.294, 0.000508
7.295, 0.000508
7.296, 0.000508
7.297, 0.000508
7.298, 0.000508
7.299, 0.000508
7.3, 0.000457
7.301, 0.000457
7.302, 0.000457
7.303, 0.000457
7.304, 0.000457
7.305, 0.000457
7.306, 0.000457
7.307, 0.000457
7.308, 0.000457
7.309, 0.000457
7.31, 0.000457
7.311, 0.000457
7.312, 0.000457
7.313, 0.000457
7.314, 0.000457
7.315, 0.000457
7.316, 0.000457
7.317, 0.000457
7.318, 0.000457
7.319, 0.000457
7.32, 0.000457
7.321, 0.000457
7.322, 0.000457
7.323, 0.000457
7.324, 0.000457
7.325, 0.000457
7.326, 0.000457
7.327, 0.000457
7.328, 0.000457
7.329, 0.000457
7.33, 0.000457
7.331, 0.000457
7.332, 0.000457
7.333, 0.000457
7.334, 0.000457
7.335, 0.000457
7.336, 0.000457
7.337, 0.000457
7.338, 0.000457
7.339, 0.000457
7.34, 0.000457
7.341, 0.000457
7.342, 0.000457
7.343, 0.000457
7.344, 0.000457
7.345, 0.000457
7.346, 0.000457
7.347, 0.000457
7.348, 0.000457
7.349, 0.000457
7.35, 0.000457
7.351, 0.000457
7.352, 0.000457
7.353, 0.000457
7.354, 0.000457
7.355, 0.000457
7.356, 0.000457
7.357, 0.000457
7.358, 0.000457
7.359, 0.000457
7.36, 0.000457
7.361, 0.000457
7.362, 0.000457
7.363, 0.000457
7.364, 0.000457
7.365, 0.000457
7.366, 0.000457
7.367, 0.000457
7.368, 0.000457
7.369, 0.000457
7.37, 0.000457
7.371, 0.000457
7.372, 0.000457
7.373, 0.000457
7.374, 0.000457
7.375, 0.000457
7.376, 0.000457
7.377, 0.000457
7.378, 0.000457
7.379, 0.000457
7.38, 0.000457
7.381, 0.000457
7.382, 0.000457
7.383, 0.000457
7.384, 0.000457
7.385, 0.000457
7.386, 0.000457
7.387, 0.000457
7.388, 0.000457
7.389, 0.000457
7.39, 0.000457
7.391, 0.000457
7.392, 0.000457
7.393, 0.000457
7.394, 0.000457
7.395, 0.000457
7.396, 0.000457
7.397, 0.000457
7.398, 0.000457
7.399, 0.000457
7.4, 0.000411
7.401, 0.000411
7.402, 0.000411
7.403, 0.000411
7.404, 0.000411
7.405, 0.000411
7.406, 0.000411
7.407, 0.000411
7.408, 0.000411
7.409, 0.000411
7.41, 0.000411
7.411, 0.000411
7.412, 0.000411
7.413, 0.000411
7.414, 0.000411
7.415, 0.000411
7.416, 0.000411
7.417, 0.000411
7.418, 0.000411
7.419, 0.000411
7.42, 0.000411
7.421, 0.000411
7.422, 0.000411
7.423, 0.000411
7.424, 0.000411
7.425, 0.000411
7.426, 0.000411
7.427, 0.000411
7.428, 0.000411
7.429, 0.000411
7.43, 0.000411
7.431, 0.000411
7.432, 0.000411
7.433, 0.000411
7.434, 0.000411
7.435, 0.000411
7.436, 0.000411
7.437, 0.000411
7.438, 0.000411
7.439, 0.000411
7.44, 0.000411
7.441, 0.000411
7.442, 0.000411
7.443, 0.000411
7.444, 0.000411
7.445, 0.000411
7.446, 0.000411
7.447, 0.000411
7.448, 0.000411
7.449, 0.000411
7.45, 0.000411
7.451, 0.000411
7.452, 0.000411
7.453, 0.000411
7.454, 0.000411
7.455, 0.000411
7.456, 0.000411
7.457, 0.000411
7.458, 0.000411
7.459, 0.000411
7.46, 0.000411
7.461, 0.000411
7.462, 0.000411
7.463, 0.000411
7.464, 0.000411
7.465, 0.000411
7.466, 0.000411
7.467, 0.000411
7.468, 0.000411
7.469, 0.000411
7.47, 0.000411
7.471, 0.000411
7.472, 0.000411
7.473, 0.000411
7.474, 0.000411
7.475, 0.000411
7.476, 0.000411
7.477, 0.000411
7.478, 0.000411
7.479, 0.000411
7.48, 0.000411
7.481, 0.000411
7.482, 0.000411
7.483, 0.000411
7.484, 0.000411
7.485, 0.000411
7.486, 0.000411
7.487, 0.000411
7.488, 0.000411
7.489, 0.000411
7.49, 0.000411
7.491, 0.000411
7.492, 0.000411
7.493, 0.000411
7.494, 0.000411
7.495, 0.000411
7.496, 0.000411
7.497, 0.000411
7.498, 0.000411
7.499, 0.000411
7.5, 0.000370
7.501, 0.000370
7.502, 0.000370
7.503, 0.000370
7.504, 0.000370
7.505, 0.000370
7.506, 0.000370
7.507, 0.000370
7.508, 0.000370
7.509, 0.000370
7.51, 0.000370
7.511, 0.000370
7.512, 0.000370
7.513, 0.000370
7.514, 0.000370
7.515, 0.000370
7.516, 0.000370
7.517, 0.000370
7.518, 0.000370
7.519, 0.000370
7.52, 0.000370
7.521, 0.000370
7.522, 0.000370
7.523, 0.000370
7.524, 0.000370
7.525, 0.000370
7.526, 0.000370
7.527, 0.000370
7.528, 0.000370
7.529, 0.000370
7.53, 0.000370
7.531, 0.000370
7.532, 0.000370
7.533, 0.000370
7.534, 0.000370
7.535, 0.000370
7.536, 0.000370
7.537, 0.000370
7.538, 0.000370
7.539, 0.000370
7.54, 0.000370
7.541, 0.000370
7.542, 0.000370
7.543, 0.000370
7.544, 0.000370
7.545, 0.000370
7.546, 0.000370
7.547, 0.000370
7.548, 0.000370
7.549, 0.000370
7.55, 0.000370
7.551, 0.000370
7.552, 0.000370
7.553, 0.000370
7.554, 0.000370
7.555, 0.000370
7.556, 0.000370
7.557, 0.000370
7.558, 0.000370
7.559, 0.000370
7.56, 0.000370
7.561, 0.000370
7.562, 0.000370
7.563, 0.000370
7.564, 0.000370
7.565, 0.000370
7.566, 0.000370
7.567, 0.000370
7.568, 0.000370
7.569, 0.000370
7.57, 0.000370
7.571, 0.000370
7.572, 0.000370
7.573, 0.000370
7.574, 0.000370
7.575, 0.000370
7.576, 0.000370
7.577, 0.000370
7.578, 0.000370
7.579, 0.000370
7.58, 0.000370
7.581, 0.000370
7.582, 0.000370
7.583, 0.000370
7.584, 0.000370
7.585, 0.000370
7.586, 0.000370
7.587, 0.000370
7.588, 0.000370
7.589, 0.000370
7.59, 0.000370
7.591, 0.000370
7.592, 0.000370
7.593, 0.000370
7.594, 0.000370
7.595, 0.000370
7.596, 0.000370
7.597, 0.000370
7.598, 0.000370
7.599, 0.000370
7.6, 0.000333
7.601, 0.000333
7.602, 0.000333
7.603, 0.000333
7.604, 0.000333
7.605, 0.000333
7.606, 0.000333
7.607, 0.000333
7.608, 0.000333
7.609, 0.000333
7.61, 0.000333
7.611, 0.000333
7.612, 0.000333
7.613, 0.000333
7.614, 0.000333
7.615, 0.000333
7.616, 0.000333
7.617, 0.000333
7.618, 0.000333
7.619, 0.000333
7.62, 0.000333
7.621, 0.000333
7.622, 0.000333
7.623, 0.000333
7.624, 0.000333
7.625, 0.000333
7.626, 0.000333
7.627, 0.000333
7.628, 0.000333
7.629, 0.000333
7.63, 0.000333
7.631, 0.000333
7.632, 0.000333
7.633, 0.000333
7.634, 0.000333
7.635, 0.000333
7.636, 0.000333
7.637, 0.000333
7.638, 0.000333
7.639, 0.000333
7.64, 0.000333
7.641, 0.000333
7.642, 0.000333
7.643, 0.000333
7.644, 0.000333
7.645, 0.000333
7.646, 0.000333
7.647, 0.000333
7.648, 0.000333
7.649, 0.000333
7.65, 0.000333
7.651, 0.000333
7.652, 0.000333
7.653, 0.000333
7.654, 0.000333
7.655, 0.000333
7.656, 0.000333
7.657, 0.000333
7.658, 0.000333
7.659, 0.000333
7.66, 0.000333
7.661, 0.000333
7.662, 0.000333
7.663, 0.000333
7.664, 0.000333
7.665, 0.000333
7.666, 0.000333
7.667, 0.000333
7.668, 0.000333
7.669, 0.000333
7.67, 0.000333
7.671, 0.000333
7.672, 0.000333
7.673, 0.000333
7.674, 0.000333
7.675, 0.000333
7.676, 0.000333
7.677, 0.000333
7.678, 0.000333
7.679, 0.000333
7.68, 0.000333
7.681, 0.000333
7.682, 0.000333
7.683, 0.000333
7.684, 0.000333
7.685, 0.000333
7.686, 0.000333
7.687, 0.000333
7.688, 0.000333
7.689, 0.000333
7.69, 0.000333
7.691, 0.000333
7.692, 0.000333
7.693, 0.000333
7.694, 0.000333
7.695, 0.000333
7.696, 0.000333
7.697, 0.000333
7.698, 0.000333
7.699, 0.000333
7.7, 0.000300
7.701, 0.000300
7.702, 0.000300
7.703, 0.000300
7.704, 0.000300
7.705, 0.000300
7.706, 0.000300
7.707, 0.000300
7.708, 0.000300
7.709, 0.000300
7.71, 0.000300
7.711, 0.000300
7.712, 0.000300
7.713, 0.000300
7.714, 0.000300
7.715, 0.000300
7.716, 0.000300
7.717, 0.000300
7.718, 0.000300
7.719, 0.000300
7.72, 0.000300
7.721, 0.000300
7.722, 0.000300
7.723, 0.000300
7.724, 0.000300
7.725, 0.000300
7.726, 0.000300
7.727, 0.000300
7.728, 0.000300
7.729, 0.000300
7.73, 0.000300
7.731, 0.000300
7.732, 0.000300
7.733, 0.000300
7.734, 0.000300
7.735, 0.000300
7.736, 0.000300
7.737, 0.000300
7.738, 0.000300
7.739, 0.000300
7.74, 0.000300
7.741, 0.000300
7.742, 0.000300
7.743, 0.000300
7.744, 0.000300
7.745, 0.000300
7.746, 0.000300
7.747, 0.000300
7.748, 0.000300
7.749, 0.000300
7.75, 0.000300
7.751, 0.000300
7.752, 0.000300
7.753, 0.000300
7.754, 0.000300
7.755, 0.000300
7.756, 0.000300
7.757, 0.000300
7.758, 0.000300
7.759, 0.000300
7.76, 0.000300
7.761, 0.000300
7.762, 0.000300
7.763, 0.000300
7.764, 0.000300
7.765, 0.000300
7.766, 0.000300
7.767, 0.000300
7.768, 0.000300
7.769, 0.000300
7.77, 0.000300
7.771, 0.000300
7.772, 0.000300
7.773, 0.000300
7.774, 0.000300
7.775, 0.000300
7.776, 0.000300
7.777, 0.000300
7.778, 0.000300
7.779, 0.000300
7.78, 0.000300
7.781, 0.000300
7.782, 0.000300
7.783, 0.000300
7.784, 0.000300
7.785, 0.000300
7.786, 0.000300
7.787, 0.000300
7.788, 0.000300
7.789, 0.000300
7.79, 0.000300
7.791, 0.000300
7.792, 0.000300
7.793, 0.000300
7.794, 0.000300
7.795, 0.000300
7.796, 0.000300
7.797, 0.000300
7.798, 0.000300
7.799, 0.000300
7.8, 0.000270
7.801, 0.000270
7.802, 0.000270
7.803, 0.000270
7.804, 0.000270
7.805, 0.000270
7.806, 0.000270
7.807, 0.000270
7.808, 0.000270
7.809, 0.000270
7.81, 0.000270
7.811, 0.000270
7.812, 0.000270
7.813, 0.000270
7.814, 0.000270
7.815, 0.000270
7.816, 0.000270
7.817, 0.000270
7.818, 0.000270
7.819, 0.000270
7.82, 0.000270
7.821, 0.000270
7.822, 0.000270
7.823, 0.000270
7.824, 0.000270
7.825, 0.000270
7.826, 0.000270
7.827, 0.000270
7.828, 0.000270
7.829, 0.000270
7.83, 0.000270
7.831, 0.000270
7.832, 0.000270
7.833, 0.000270
7.834, 0.000270
7.835, 0.000270
7.836, 0.000270
7.837, 0.000270
7.838, 0.000270
7.839, 0.000270
7.84, 0.000270
7.841, 0.000270
7.842, 0.000270
7.843, 0.000270
7.844, 0.000270
7.845, 0.000270
7.846, 0.000270
7.847, 0.000270
7.848, 0.000270
7.849, 0.000270
7.85, 0.000270
7.851, 0.000270
7.852, 0.000270
7.853, 0.000270
7.854, 0.000270
7.855, 0.000270
7.856, 0.000270
7.857, 0.000270
7.858, 0.000270
7.859, 0.000270
7.86, 0.000270
7.861, 0.000270
7.862, 0.000270
7.863, 0.000270
7.864, 0.000270
7.865, 0.000270
7.866, 0.000270
7.867, 0.000270
7.868, 0.000270
7.869, 0.000270
7.87, 0.000270
7.871, 0.000270
7.872, 0.000270
7.873, 0.000270
7.874, 0.000270
7.875, 0.000270
7.876, 0.000270
7.877, 0.000270
7.878, 0.000270
7.879, 0.000270
7.88, 0.000270
7.881, 0.000270
7.882, 0.000270
7.883, 0.000270
7.884, 0.000270
7.885, 0.000270
7.886, 0.000270
7.887, 0.000270
7.888, 0.000270
7.889, 0.000270
7.89, 0.000270
7.891, 0.000270
7.892, 0.000270
7.893, 0.000270
7.894, 0.000270
7.895, 0.000270
7.896, 0.000270
7.897, 0.000270
7.898, 0.000270
7.899, 0.000270
7.9, 0.000243
7.901, 0.000243
7.902, 0.000243
7.903, 0.000243
7.904, 0.000243
7.905, 0.000243
7.906, 0.000243
7.907, 0.000243
7.908, 0.000243
7.909, 0.000243
7.91, 0.000243
7.911, 0.000243
7.912, 0.000243
7.913, 0.000243
7.914, 0.000243
7.915, 0.000243
7.916, 0.000243
7.917, 0.000243
7.918, 0.000243
7.919, 0.000243
7.92, 0.000243
7.921, 0.000243
7.922, 0.000243
7.923, 0.000243
7.924, 0.000243
7.925, 0.000243
7.926, 0.000243
7.927, 0.000243
7.928, 0.000243
7.929, 0.000243
7.93, 0.000243
7.931, 0.000243
7.932, 0.000243
7.933, 0.000243
7.934, 0.000243
7.935, 0.000243
7.936, 0.000243
7.937, 0.000243
7.938, 0.000243
7.939, 0.000243
7.94, 0.000243
7.941, 0.000243
7.942, 0.000243
7.943, 0.000243
7.944, 0.000243
7.945, 0.000243
7.946, 0.000243
7.947, 0.000243
7.948, 0.000243
7.949, 0.000243
7.95, 0.000243
7.951, 0.000243
7.952, 0.000243
7.953, 0.000243
7.954, 0.000243
7.955, 0.000243
7.956, 0.000243
7.957, 0.000243
7.958, 0.000243
7.959, 0.000243
7.96, 0.000243
7.961, 0.000243
7.962, 0.000243
7.963, 0.000243
7.964, 0.000243
7.965, 0.000243
7.966, 0.000243
7.967, 0.000243
7.968, 0.000243
7.969, 0.000243
7.97, 0.000243
7.971, 0.000243
7.972, 0.000243
7.973, 0.000243
7.974, 0.000243
7.975, 0.000243
7.976, 0.000243
7.977, 0.000243
7.978, 0.000243
7.979, 0.000243
7.98, 0.000243
7.981, 0.000243
7.982, 0.000243
7.983, 0.000243
7.984, 0.000243
7.985, 0.000243
7.986, 0.000243
7.987, 0.000243
7.988, 0.000243
7.989, 0.000243
7.99, 0.000243
7.991, 0.000243
7.992, 0.000243
7.993, 0.000243
7.994, 0.000243
7.995, 0.000243
7.996, 0.000243
7.997, 0.000243
7.998, 0.000243
7.999, 0.000243
8, 0.000218
8.001, 0.000218
8.002, 0.000218
8.003, 0.000218
8.004, 0.000218
8.005, 0.000218
8.006, 0.000218
8.007, 0.000218
8.008, 0.000218
8.009, 0.000218
8.01, 0.000218
8.011, 0.000218
8.012, 0.000218
8.013, 0.000218
8.014, 0.000218
8.015, 0.000218
8.016, 0.000218
8.017, 0.000218
8.018, 0.000218
8.019, 0.000218
8.02, 0.000218
8.021, 0.000218
8.022, 0.000218
8.023, 0.000218
8.024, 0.000218
8.025, 0.000218
8.026, 0.000218
8.027, 0.000218
8.028, 0.000218
8.029, 0.000218
8.03, 0.000218
8.031, 0.000218
8.032, 0.000218
8.033, 0.000218
8.034, 0.000218
8.035, 0.000218
8.036, 0.000218
8.037, 0.000218
8.038, 0.000218
8.039, 0.000218
8.04, 0.000218
8.041, 0.000218
8.042, 0.000218
8.043, 0.000218
8.044, 0.000218
8.045, 0.000218
8.046, 0.000218
8.047, 0.000218
8.048, 0.000218
8.049, 0.000218
8.05, 0.000218
8.051, 0.000218
8.052, 0.000218
8.053, 0.000218
8.054, 0.000218
8.055, 0.000218
8.056, 0.000218
8.057, 0.000218
8.058, 0.000218
8.059, 0.000218
8.06, 0.000218
8.061, 0.000218
8.062, 0.000218
8.063, 0.000218
8.064, 0.000218
8.065, 0.000218
8.066, 0.000218
8.067, 0.000218
8.068, 0.000218
8.069, 0.000218
8.07, 0.000218
8.071, 0.000218
8.072, 0.000218
8.073, 0.000218
8.074, 0.000218
8.075, 0.000218
8.076, 0.000218
8.077, 0.000218
8.078, 0.000218
8.079, 0.000218
8.08, 0.000218
8.081, 0.000218
8.082, 0.000218
8.083, 0.000218
8.084, 0.000218
8.085, 0.000218
8.086, 0.000218
8.087, 0.000218
8.088, 0.000218
8.089, 0.000218
8.09, 0.000218
8.091, 0.000218
8.092, 0.000218
8.093, 0.000218
8.094, 0.000218
8.095, 0.000218
8.096, 0.000218
8.097, 0.000218
8.098, 0.000218
8.099, 0.000218
8.1, 0.000197
8.101, 0.000197
8.102, 0.000197
8.103, 0.000197
8.104, 0.000197
8.105, 0.000197
8.106, 0.000197
8.107, 0.000197
8.108, 0.000197
8.109, 0.000197
8.11, 0.000197
8.111, 0.000197
8.112, 0.000197
8.113, 0.000197
8.114, 0.000197
8.115, 0.000197
8.116, 0.000197
8.117, 0.000197
8.118, 0.000197
8.119, 0.000197
8.12, 0.000197
8.121, 0.000197
8.122, 0.000197
8.123, 0.000197
8.124, 0.000197
8.125, 0.000197
8.126, 0.000197
8.127, 0.000197
8.128, 0.000197
8.129, 0.000197
8.13, 0.000197
8.131, 0.000197
8.132, 0.000197
8.133, 0.000197
8.134, 0.000197
8.135, 0.000197
8.136, 0.000197
8.137, 0.000197
8.138, 0.000197
8.139, 0.000197
8.14, 0.000197
8.141, 0.000197
8.142, 0.000197
8.143, 0.000197
8.144, 0.000197
8.145, 0.000197
8.146, 0.000197
8.147, 0.000197
8.148, 0.000197
8.149, 0.000197
8.15, 0.000197
8.151, 0.000197
8.152, 0.000197
8.153, 0.000197
8.154, 0.000197
8.155, 0.000197
8.156, 0.000197
8.157, 0.000197
8.158, 0.000197
8.159, 0.000197
8.16, 0.000197
8.161, 0.000197
8.162, 0.000197
8.163, 0.000197
8.164, 0.000197
8.165, 0.000197
8.166, 0.000197
8.167, 0.000197
8.168, 0.000197
8.169, 0.000197
8.17, 0.000197
8.171, 0.000197
8.172, 0.000197
8.173, 0.000197
8.174, 0.000197
8.175, 0.000197
8.176, 0.000197
8.177, 0.000197
8.178, 0.000197
8.179, 0.000197
8.18, 0.000197
8.181, 0.000197
8.182, 0.000197
8.183, 0.000197
8.184, 0.000197
8.185, 0.000197
8.186, 0.000197
8.187, 0.000197
8.188, 0.000197
8.189, 0.000197
8.19, 0.000197
8.191, 0.000197
8.192, 0.000197
8.193, 0.000197
8.194, 0.000197
8.195, 0.000197
8.196, 0.000197
8.197, 0.000197
8.198, 0.000197
8.199, 0.000197
8.2, 0.000177
8.201, 0.000177
8.202, 0.000177
8.203, 0.000177
8.204, 0.000177
8.205, 0.000177
8.206, 0.000177
8.207, 0.000177
8.208, 0.000177
8.209, 0.000177
8.21, 0.000177
8.211, 0.000177
8.212, 0.000177
8.213, 0.000177
8.214, 0.000177
8.215, 0.000177
8.216, 0.000177
8.217, 0.000177
8.218, 0.000177
8.219, 0.000177
8.22, 0.000177
8.221, 0.000177
8.222, 0.000177
8.223, 0.000177
8.224, 0.000177
8.225, 0.000177
8.226, 0.000177
8.227, 0.000177
8.228, 0.000177
8.229, 0.000177
8.23, 0.000177
8.231, 0.000177
8.232, 0.000177
8.233, 0.000177
8.234, 0.000177
8.235, 0.000177
8.236, 0.000177
8.237, 0.000177
8.238, 0.000177
8.239, 0.000177
8.24, 0.000177
8.241, 0.000177
8.242, 0.000177
8.243, 0.000177
8.244, 0.000177
8.245, 0.000177
8.246, 0.000177
8.247, 0.000177
8.248, 0.000177
8.249, 0.000177
8.25, 0.000177
8.251, 0.000177
8.252, 0.000177
8.253, 0.000177
8.254, 0.000177
8.255, 0.000177
8.256, 0.000177
8.257, 0.000177
8.258, 0.000177
8.259, 0.000177
8.26, 0.000177
8.261, 0.000177
8.262, 0.000177
8.263, 0.000177
8.264, 0.000177
8.265, 0.000177
8.266, 0.000177
8.267, 0.000177
8.268, 0.000177
8.269, 0.000177
8.27, 0.000177
8.271, 0.000177
8.272, 0.000177
8.273, 0.000177
8.274, 0.000177
8.275, 0.000177
8.276, 0.000177
8.277, 0.000177
8.278, 0.000177
8.279, 0.000177
8.28, 0.000177
8.281, 0.000177
8.282, 0.000177
8.283, 0.000177
8.284, 0.000177
8.285, 0.000177
8.286, 0.000177
8.287, 0.000177
8.288, 0.000177
8.289, 0.000177
8.29, 0.000177
8.291, 0.000177
8.292, 0.000177
8.293, 0.000177
8.294, 0.000177
8.295, 0.000177
8.296, 0.000177
8.297, 0.000177
8.298, 0.000177
8.299, 0.000177
8.3, 0.000159
8.301, 0.000159
8.302, 0.000159
8.303, 0.000159
8.304, 0.000159
8.305, 0.000159
8.306, 0.000159
8.307, 0.000159
8.308, 0.000159
8.309, 0.000159
8.31, 0.000159
8.311, 0.000159
8.312, 0.000159
8.313, 0.000159
8.314, 0.000159
8.315, 0.000159
8.316, 0.000159
8.317, 0.000159
8.318, 0.000159
8.319, 0.000159
8.32, 0.000159
8.321, 0.000159
8.322, 0.000159
8.323, 0.000159
8.324, 0.000159
8.325, 0.000159
8.326, 0.000159
8.327, 0.000159
8.328, 0.000159
8.329, 0.000159
8.33, 0.000159
8.331, 0.000159
8.332, 0.000159
8.333, 0.000159
8.334, 0.000159
8.335, 0.000159
8.336, 0.000159
8.337, 0.000159
8.338, 0.000159
8.339, 0.000159
8.34, 0.000159
8.341, 0.000159
8.342, 0.000159
8.343, 0.000159
8.344, 0.000159
8.345, 0.000159
8.346, 0.000159
8.347, 0.000159
8.348, 0.000159
8.349, 0.000159
8.35, 0.000159
8.351, 0.000159
8.352, 0.000159
8.353, 0.000159
8.354, 0.000159
8.355, 0.000159
8.356, 0.000159
8.357, 0.000159
8.358, 0.000159
8.359, 0.000159
8.36, 0.000159
8.361, 0.000159
8.362, 0.000159
8.363, 0.000159
8.364, 0.000159
8.365, 0.000159
8.366, 0.000159
8.367, 0.000159
8.368, 0.000159
8.369, 0.000159
8.37, 0.000159
8.371, 0.000159
8.372, 0.000159
8.373, 0.000159
8.374, 0.000159
8.375, 0.000159
8.376, 0.000159
8.377, 0.000159
8.378, 0.000159
8.379, 0.000159
8.38, 0.000159
8.381, 0.000159
8.382, 0.000159
8.383, 0.000159
8.384, 0.000159
8.385, 0.000159
8.386, 0.000159
8.387, 0.000159
8.388, 0.000159
8.389, 0.000159
8.39, 0.000159
8.391, 0.000159
8.392, 0.000159
8.393, 0.000159
